Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks,CoordinatesDecimal,Distance,Source
,US,HXM,Hope Mills,Hope Mills,NC,RQ,--3-----,9307,,3458N 07857W,,"34.9704419,-78.9453056",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/179840
,US,HPV,Hope Valley,Hope Valley,RI,RL,--3-----,0701,,4130N 07143W,,"41.50000,-71.71667",1,UN/LOCODE
,US,HPX,Hopedale,Hopedale,MA,RQ,--3-----,9307,,4208N 07132W,,"42.1300773,-71.5406222",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1844169
,US,HZJ,Hopelawn,Hopelawn,NJ,RQ,--3-----,9307,,4032N 07418W,,"40.5270494,-74.2929245",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158825568#map=12/40.5270494/-74.2929245
,US,HEW,Hopewell,Hopewell,NJ,RQ,--3-----,9501,,4023N 07446W,,"40.3892726,-74.7618285",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/170949
,US,HPW,Hopewell,Hopewell,VA,RN,--3-----,0105,,3718N 07717W,,"37.3043154,-77.2872001",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/8623880
,US,HJ2,Hopewell Junction,Hopewell Junction,NY,RL,--3-----,1501,,4135N 07348W,,"41.58333,-73.80000",1,UN/LOCODE
,US,OPO,Hopkins,Hopkins,MI,RL,-23-----,0701,,4237N 08545W,,"42.61667,-85.75000",3,UN/LOCODE
,US,HPO,Hopkins,Hopkins,MN,RQ,--3-----,9307,,4455N 09325W,,"44.9243986,-93.4114487",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/136696
,US,KNC,Hopkins,Hopkins,SC,RL,-23-----,0607,,3354N 08052W,,"33.90000,-80.86667",1,UN/LOCODE
,US,HOP,Hopkinsville,Hopkinsville,KY,AI,---4----,9601,,3652N 08729W,,"36.8657651,-87.4889532",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/130530
,US,QHK,Hopkinton,Hopkinton,IA,RL,1-3--6--,0307,,4220N 09114W,,"42.33333,-91.23333",2,UN/LOCODE
,US,HKN,Hopkinton,Hopkinton,MA,RL,--3-----,0701,,4214N 07131W,,"42.23333,-71.51667",1,UN/LOCODE
,US,H2K,Hopkinton,Hopkinton,NH,AM,--3-----,2101,,4311N 07140W,,"43.18333,-71.66667",1,UN/LOCODE
,US,KK5,Hopkinton,Hopkinton,RI,RL,--3-----,1607,,4127N 07146W,,"41.45000,-71.76667",2,UN/LOCODE
,US,YHD,Hopland,Hopland,CA,RL,-23--6--,0607,,3858N 12307W,,"38.96667,-123.11667",1,UN/LOCODE
,US,HQM,Hoquiam,Hoquiam,WA,AI,---4----,0001,,4659N 12353W,,"46.980929,-123.889335",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/237429
,US,HJZ,Horace,Horace,ND,RL,--3--6--,0901,,4646N 09654W,,"46.76667,-96.90000",1,UN/LOCODE
,US,HRW,Horicon,Horicon,WI,RQ,--3-----,9307,,4327N 08838W,,"43.4513819,-88.6312139",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/251693
,US,HXZ,Horizon City,Horizon City,TX,RL,--3-----,0407,,3141N 10612W,,"31.68333,-106.20000",1,UN/LOCODE
,US,HQA,Horn Lake,Horn Lake,MS,RQ,--3-----,9307,,3457N 09002W,,"34.9553719,-90.0348139",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/13578588
,US,HPM,Hornbrook,Hornbrook,CA,RL,--3-----,1407,,4154N 12233W,,"41.90000,-122.55000",1,UN/LOCODE
,US,HNW,Hornell,Hornell,NY,RQ,--3-----,9307,,4220N 07740W,,"42.3278477,-77.6611025",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/175493
,US,9HR,Horner,Horner,WV,RL,--3-----,1801,,3900N 08022W,,"39.00000,-80.36667",1,UN/LOCODE
,US,HO6,Hornsby,Hornsby,TN,RL,--3-----,1201,,3514N 08850W,,"35.23333,-88.83333",1,UN/LOCODE
,US,9VH,Horse Cave,Horse Cave,KY,RL,--3-----,1607,,3710N 08554W,,"37.16667,-85.90000",2,UN/LOCODE
,US,HRH,Horseheads,Horseheads,NY,RL,--3-----,0401,,4210N 07649W,,"42.16667,-76.81667",0,UN/LOCODE
,US,HOS,Horseshoe,Horseshoe,NC,RL,--3-----,0207,,3627N 07623W,,"36.45000,-76.38333",1,UN/LOCODE
,US,H5B,Horseshoe Bay,Horseshoe Bay,TX,RL,--3-----,1301,,3032N 09820W,,"30.53333,-98.33333",3,UN/LOCODE
,US,HOA,Horsham,Horsham,PA,RQ,--3-----,9307,,4011N 07508W,,"40.1784422,-75.1285061",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158401563#map=12/40.1784422/-75.1285061
,US,8GT,Horton,Horton,KS,RL,--3-----,1407,,3939N 09531W,,"39.65000,-95.51667",1,UN/LOCODE
,US,HXT,Horton,Horton,MI,RL,--3-----,0701,,4209N 08431W,,"42.15000,-84.51667",0,UN/LOCODE
,US,HTU,Horton,Horton,OH,RL,-23-----,0901,,4027N 08333W,,"40.45000,-83.55000",1,UN/LOCODE
,US,H9T,Hortonia,Hortonia,VT,RL,--3-----,1407,,4344N 07313W,,"43.73333,-73.21667",1,UN/LOCODE
,US,H7V,Hortonville,Hortonville,WI,RL,--3-----,1301,,4420N 08838W,,"44.33333,-88.63333",0,UN/LOCODE
,US,HSX,Hoschton,Hoschton,GA,RL,--3-----,0901,,3405N 08345W,,"34.08333,-83.75000",2,UN/LOCODE
,US,HS8,Hosford,Hosford,FL,RQ,--3-----,0901,,3023N 08447W,,"30.38333,-84.78333",1,UN/LOCODE
,US,HM5,Hosmer,Hosmer,SD,RL,-23-----,1301,,4534N 09928W,,"45.56667,-99.46667",1,UN/LOCODE
,US,HSJ,Hospers,Hospers,IA,RL,-23--6--,0607,,4304N 09554W,,"43.06667,-95.90000",1,UN/LOCODE
,US,HOT,Hot Springs,Hot Springs,AR,RQ,--34----,9008,,3430N 09303W,,"34.5038393,-93.0552437",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/111542
,US,H6S,Hot Springs,Hot Springs,NC,RL,--3-----,1907,,3553N 08249W,,"35.88333,-82.81667",1,UN/LOCODE
,US,HP3,Hot Springs,Hot Springs,SD,RQ,--3-----,1101,,4325N 10328W,,"43.41667,-103.46667",2,UN/LOCODE
,US,HSP,Hot Springs,Hot Springs,VA,AI,---4----,0001,,3760N 07950W,,"37.9995703,-79.8317193",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158537373#map=12/37.9995703/-79.8317193
,US,HPP,Hot Springs National Park,Hot Springs National Park,AR,RL,--3--6--,0607,,3431N 09302W,,"34.51667,-93.03333",1,UN/LOCODE
,US,HKT,Hotchkiss,Hotchkiss,CO,RL,--3-----,1301,,3847N 10743W,,"38.78333,-107.71667",2,UN/LOCODE
,US,HQQ,Houghton,Houghton,IA,RL,--3--6--,0401,,4047N 09136W,,"40.78333,-91.60000",0,UN/LOCODE
,US,HTL,Houghton,Houghton,MI,AI,---4----,9601,,4707N 08834W,,"47.121872,-88.569012",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/134666
,US,HLK,Houghton Lake,Houghton Lake,MI,RL,--3-----,0010,,4418N 08446W,,"44.30000,-84.76667",2,UN/LOCODE
,US,HKQ,Houlka,Houlka,MS,RQ,--3-----,9307,,3402N 08901W,,"34.033854500000004,-89.02165574280801",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/14988972
,US,HUL,Houlton,Houlton,ME,AI,#NAME?,0001,,4607N 06750W,,"46.11667,-67.83333",1,UN/LOCODE
,US,OUZ,Houlton,Houlton,WI,RL,--3-----,0901,,4503N 09247W,,"45.05000,-92.78333",1,UN/LOCODE
,US,HUM,Houma,Houma,LA,AI,---4----,9601,,2936N 09043W,,"29.5957696,-90.7195348",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/131586
,US,HUQ,Housatonic,Housatonic,MA,RQ,--3-----,9307,,4215N 07322W,,"42.2551295,-73.3667593",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158809661#map=12/42.2551295/-73.3667593
,US,HU8,House Springs,House Springs,MO,RL,1-3-----,1401,,3824N 09034W,,"38.40000,-90.56667",1,UN/LOCODE
,US,HKA,Houston,Houston,AK,RL,-23--6--,0701,,6138N 14949W,,"61.63333,-149.81667",0,UN/LOCODE
,US,H5S,Houston,Houston,AL,AA,--3-----,1601,,3408N 08715W,,"34.13333,-87.25000",1,UN/LOCODE
,US,ZD5,Houston,Houston,FL,RL,-----6--,0901,,3015N 08254W,,"30.25000,-82.90000",1,UN/LOCODE
,US,M6N,Houston,Houston,MN,RL,--3-----,1801,,4345N 09134W,,"43.75000,-91.56667",1,UN/LOCODE
,US,HQN,Houston,Houston,MO,RQ,--3-----,9307,,3720N 09157W,,"37.3261588,-91.955988",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/140698
,US,HSM,Houston,Houston,MS,RQ,--3-----,9307,,3354N 08860W,,"33.8984461,-88.9992267",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/7156874
,US,HUX,Houston,Houston,OH,RL,--3-----,1301,,4015N 08420W,,"40.25000,-84.33333",1,UN/LOCODE
,US,HSO,Houston,Houston,PA,RQ,--3-----,9307,,4015N 08013W,,"40.2464593,-80.2114472",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/187274
,US,HUW,Houston,Houston,TN,RL,--3--6--,0901,,3514N 08755W,,"35.23333,-87.91667",1,UN/LOCODE
,US,HOU,Houston,Houston,TX,AI,1-345---,1207,IAH,2945N 09521W,,"29.75000,-95.35000",2,UN/LOCODE
,US,3HH,Houston Heights,Houston Heights,TX,AA,--3-----,1601,,2947N 09523W,,"29.78333,-95.38333",2,UN/LOCODE
,US,7HV,Hoven,Hoven,SD,RL,--3-----,1407,,4514N 09946W,,"45.23333,-99.76667",1,UN/LOCODE
,US,HXA,Howard,Howard,PA,RL,--3-----,0901,,4153N 07839W,,"41.88333,-78.65000",0,UN/LOCODE
,US,HWR,Howard,Howard,SD,RQ,--3-----,9307,,4401N 09732W,,"44.010807,-97.526736",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/195140
,US,HXW,Howard,Howard,WI,RL,--3-----,0901,,4457N 09132W,,"44.95000,-91.53333",1,UN/LOCODE
,US,XGO,Howard Beach/Queens/New York,Howard Beach/Queens/New York,NY,RL,--3-----,0401,,4039N 07350W,,"40.65000,-73.83333",1,UN/LOCODE
,US,ZIT,Howard City,Howard City,MI,RL,-----6--,0901,,4323N 08528W,,"43.38333,-85.46667",1,UN/LOCODE
,US,ZD6,Howard Lake,Howard Lake,MN,RL,-----6--,0901,,4503N 09404W,,"45.05000,-94.06667",1,UN/LOCODE
,US,HOY,Howe,Howe,IN,RL,0-------,0207,,4143N 08525W,,"41.71667,-85.41667",1,UN/LOCODE
,US,HWB,Howe,Howe,OK,RL,-23--6--,0607,,3457N 09438W,,"34.95000,-94.63333",0,UN/LOCODE
,US,OWX,Howe,Howe,TX,RL,--3-----,0901,,3330N 09636W,,"33.50000,-96.60000",1,UN/LOCODE
,US,HWL,Howell,Howell,MI,RQ,--3-----,9307,,4239N 08359W,,"42.6469444,-83.9786111",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/901515
,US,HOJ,Howell,Howell,NJ,RQ,--3-----,9307,,4008N 07413W,,"40.1413032,-74.2236618",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/961381
,US,NE7,Howells,Howells,NE,RL,--3-----,1501,,4143N 09700W,,"41.71667,-97.00000",1,UN/LOCODE
,US,HWE,Howey In The Hills,Howey In The Hills,FL,RQ,--3-----,9307,,2843N 08146W,,"28.7169384,-81.7734106",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/117469
,US,HW6,Howland,Howland,ME,RL,--3-----,1407,,4514N 06839W,,"45.23333,-68.65000",1,UN/LOCODE
,US,H4H,Howland Hook,Howland Hook,NJ,RL,1-------,1801,,4038N 07411W,,"40.63333,-74.18333",1,UN/LOCODE
,US,XVH,Hoxeyville,Hoxeyville,MI,RL,--3-----,1301,,4412N 08545W,,"44.20000,-85.75000",3,UN/LOCODE
,US,HX2,Hoxie,Hoxie,AR,RL,-23-----,0607,,3603N 09059W,,"36.05000,-90.98333",1,UN/LOCODE
,US,HXE,Hoxie,Hoxie,KS,RL,--3-----,1307,,3921N 10026W,,"39.35000,-100.43333",1,UN/LOCODE
,US,H9K,Hoyt,Hoyt,KS,RL,--3-----,1601,,3914N 09542W,,"39.23333,-95.70000",2,UN/LOCODE
,US,YKL,Hoyt Lakes,Hoyt Lakes,MN,RL,123-5---,0607,,4731N 09207W,,"47.51667,-92.11667",2,UN/LOCODE
,US,XGA,Hubbard,Hubbard,OH,RQ,--3-----,9307,,4109N 08034W,,"41.156425,-80.5688946",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/181930
,US,HBI,Hubbard,Hubbard,OR,RQ,--3-----,9307,,4511N 12249W,,"45.1831388,-122.808628",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/186617
,US,YHS,Hubbardston,Hubbardston,MA,RL,--3--6--,0607,,4228N 07200W,,"42.46667,-72.00000",1,UN/LOCODE
,US,UDO,Hubbardston,Hubbardston,MI,RQ,--3-----,1001,,4305N 08450W,,"43.08333,-84.83333",1,UN/LOCODE
,US,HU5,Hubbardsville,Hubbardsville,NY,RL,--3-----,1301,,4249N 07527W,,"42.81667,-75.45000",1,UN/LOCODE
,US,HBX,Hubbell,Hubbell,MI,RL,--3-----,0105,,4710N 08826W,,"47.16667,-88.43333",1,UN/LOCODE
,US,HVB,Hubbell,Hubbell,NE,RL,--3-----,0901,,4000N 09729W,,"40.00000,-97.48333",2,UN/LOCODE
!,US,HUA,Huber,Huber,GA,RQ,--3-----,9307,,3242N 08333W,,"32.704308,-83.5562927",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/154312404#map=12/32.704308/-83.5562927
,US,QHT,Huber Heights,Huber Heights,OH,RL,1-3-----,0307,,3950N 08407W,,"39.83333,-84.11667",3,UN/LOCODE
,US,HFU,Hubert,Hubert,NC,RL,--3-----,1307,,3442N 07714W,,"34.70000,-77.23333",2,UN/LOCODE
,US,HU4,Hubertus,Hubertus,WI,RL,-----6--,1201,,4314N 08813W,,"43.23333,-88.21667",1,UN/LOCODE
,US,HDS,Hudson,Hudson,CO,RQ,--3-----,9307,,4004N 10439W,,"40.0734432,-104.642986",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/112426
,US,HSF,Hudson,Hudson,FL,RL,1-3-----,0607,,2821N 08242W,,"28.35000,-82.70000",1,UN/LOCODE
,US,HJF,Hudson,Hudson,IA,RL,-23-----,0607,,4224N 09227W,,"42.40000,-92.45000",1,UN/LOCODE
,US,HCU,Hudson,Hudson,IL,RL,--3-----,1201,,4036N 08859W,,"40.60000,-88.98333",1,UN/LOCODE
,US,H8N,Hudson,Hudson,IN,RL,1-------,1407,,4131N 08504W,,"41.51667,-85.06667",2,UN/LOCODE
,US,HDM,Hudson,Hudson,MA,RQ,--3-----,9307,,4223N 07134W,,"42.3913503,-71.5676895",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1832796
,US,H8U,Hudson,Hudson,ME,RL,--3-----,1807,,4500N 06852W,,"45.00000,-68.86667",1,UN/LOCODE
,US,H9N,Hudson,Hudson,MI,RL,--3-----,1401,,4151N 08421W,,"41.85000,-84.35000",1,UN/LOCODE
,US,XGV,Hudson,Hudson,NC,RQ,--3-----,9307,,3551N 08130W,,"35.8484645,-81.4959267",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/179913
,US,HDU,Hudson,Hudson,NH,RQ,--3-----,9307,,4246N 07126W,,"42.7654433,-71.4397167",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/305528
,US,HCC,Hudson,Hudson,NY,AI,---4----,9601,,4215N 07347W,,"42.2528649,-73.790959",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/174904
,US,HUO,Hudson,Hudson,OH,RQ,--3-----,9307,,4114N 08126W,,"41.240056,-81.440667",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/181817
,US,H4U,Hudson,Hudson,SD,RL,--3-----,1807,,4307N 09627W,,"43.11667,-96.45000",2,UN/LOCODE
,US,HDW,Hudson,Hudson,WI,RL,--3-----,0401,,4458N 09245W,,"44.96667,-92.75000",1,UN/LOCODE
,US,HFY,Hudson Falls,Hudson Falls,NY,RQ,--3-----,9307,,4318N 07335W,,"43.300697,-73.586082",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/175891
,US,HUV,Hudsonville,Hudsonville,MI,RQ,--3-----,9307,,4252N 08552W,,"42.870889,-85.865235",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/134782
,US,HOW,Hueytown,Hueytown,AL,RQ,--3-----,0607,,3336N 08659W,,"33.60000,-86.98333",17,UN/LOCODE
,US,HFZ,Huffman,Huffman,TX,RL,--3--6--,0901,,3002N 09509W,,"30.03333,-95.15000",6,UN/LOCODE
,US,QHG,Huger,Huger,SC,RL,1-3--6--,0307,,3305N 07948W,,"33.08333,-79.80000",2,UN/LOCODE
,US,HUS,Hughes,Hughes,AK,AI,---4----,0001,,6603N 15414W,,"66.05482599999999,-154.2311846666158",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/16770695
,US,HG4,Hughes,Hughes,AR,RL,-23--6--,0607,,3457N 09028W,,"34.95000,-90.46667",0,UN/LOCODE
,US,HPG,Hughes Springs,Hughes Springs,TX,RQ,-23-----,0607,,3300N 09437W,,"33.00000,-94.61667",1,UN/LOCODE
,US,H6H,Hughestown,Hughestown,PA,RL,--3-----,1801,,4119N 07546W,,"41.31667,-75.76667",1,UN/LOCODE
,US,H3V,Hughesville,Hughesville,MI,RL,--3-----,1501,,3850N 09317W,,"38.83333,-93.28333",1,UN/LOCODE
,US,H43,Hughesville,Hughesville,MO,AA,--3-----,1601,,3850N 09317W,,"38.83333,-93.28333",1,UN/LOCODE
,US,HV2,Hughesville,Hughesville,PA,RL,1-3--6--,0607,,4117N 07643W,,"41.28333,-76.71667",5,UN/LOCODE
,US,HSZ,Hughson,Hughson,CA,RL,--3-----,0901,,3736N 12052W,,"37.60000,-120.86667",0,UN/LOCODE
,US,C3D,Hugo,Hugo,CO,RL,--3-----,1207,,3908N 10328W,,"39.13333,-103.46667",0,UN/LOCODE
,US,HU9,Hugo,Hugo,MN,RL,-----6--,0901,,4509N 09259W,,"45.15000,-92.98333",1,UN/LOCODE
,US,HUG,Hugo,Hugo,OK,RL,--3-----,0001,,3401N 09531W,,"34.0106208,-95.513122",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/185240
,US,UGT,Hugoton,Hugoton,KS,RL,-23--6--,0607,,3711N 10121W,,"37.18333,-101.35000",1,UN/LOCODE
,US,HGU,Huguenot,Huguenot,NY,RL,123-----,0607,,4125N 07438W,,"41.41667,-74.63333",0,UN/LOCODE
,US,HBT,Hulbert,Hulbert,OK,RL,--3--6--,0607,,3556N 09508W,,"35.93333,-95.13333",1,UN/LOCODE
,US,UEU,Hulett,Hulett,WY,RQ,--3-----,0907,,4440N 10436W,,"44.66667,-104.60000",2,UN/LOCODE
,US,UKL,Hull,Hull,GA,RL,--3-----,0901,,3400N 08317W,,"34.00000,-83.28333",2,UN/LOCODE
,US,ULL,Hull,Hull,IA,RL,-23--6--,0401,,4311N 09608W,,"43.18333,-96.13333",1,UN/LOCODE
,US,H3M,Hull,Hull,MA,AA,--3-----,1601,,4218N 07054W,,"42.30000,-70.90000",1,UN/LOCODE
,US,H9L,Hull,Hull,TX,RL,------7-,1301,,3008N 09438W,,"30.13333,-94.63333",2,UN/LOCODE
,US,H7W,Humbird,Humbird,WI,AA,--3-----,1601,,4431N 09053W,,"44.51667,-90.88333",1,UN/LOCODE
,US,HMX,Humble,Humble,TX,RQ,--3-----,9307,,2960N 09516W,,"29.9988312,-95.2621553",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1560409
,US,ZD7,Humboldt,Humboldt,AZ,RL,-----6--,0901,,3430N 11214W,,"34.50000,-112.23333",1,UN/LOCODE
,US,HUD,Humboldt,Humboldt,IA,AI,---4----,0001,,4243N 09413W,,"42.7209449,-94.2155238",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/128366
,US,HUE,Humboldt,Humboldt,KS,RQ,--3-----,9307,,3749N 09526W,,"37.8105961,-95.4369264",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/130053
,US,H7D,Humboldt,Humboldt,NE,AA,--3-----,1601,,4009N 09556W,,"40.15000,-95.93333",2,UN/LOCODE
,US,HHB,Humboldt,Humboldt,TN,RQ,--3-----,9307,,3549N 08855W,,"35.8197917,-88.9158953",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/196142
,US,8HU,Hume,Hume,VA,RL,--3-----,1407,,3849N 07759W,,"38.81667,-77.98333",2,UN/LOCODE
,US,2AP,Hummels Wharf,Hummels Wharf,PA,RL,--3-----,1607,,4049N 07650W,,"40.81667,-76.83333",2,UN/LOCODE
,US,HWP,Hummelstown,Hummelstown,PA,RQ,--3-----,9307,,4016N 07642W,,"40.2653681,-76.7083033",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/189019
,US,HA3,Humnoke,Humnoke,AR,RQ,--3--6--,1007,,3432N 09145W,,"34.53333,-91.75000",1,UN/LOCODE
,US,HU6,Humphrey,Humphrey,NE,RL,--3-----,1601,,4141N 09729W,,"41.68333,-97.48333",1,UN/LOCODE
,US,H2H,Humphreys,Humphreys,MO,RL,--3-----,1601,,4007N 09319W,,"40.11667,-93.31667",1,UN/LOCODE
,US,TPZ,Humptulips,Humptulips,WA,AM,--3-----,2201,,4714N 12357W,,"47.23333,-123.95000",4,UN/LOCODE
,US,HXF,Hungerford,Hungerford,TX,RL,123-----,0607,,2924N 09605W,,"29.40000,-96.08333",1,UN/LOCODE
,US,KER,Hunker,Hunker,PA,RQ,--3--6--,0607,,4012N 07937W,,"40.20000,-79.61667",1,UN/LOCODE
,US,HUU,Hunt,Hunt,TX,RQ,--3-----,0901,,3004N 09920W,,"30.0695515,-99.3352051",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/151362803#map=12/30.0695515/-99.3352051
,US,HVD,Hunt Valley,Hunt Valley,MD,RQ,--3-----,9307,,3930N 07640W,,"39.4922608,-76.6589528",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158224412#map=12/39.4922608/-76.6589528
,US,H6R,Hunter,Hunter,NY,RL,--3-----,1401,,4212N 07413W,,"42.20000,-74.21667",2,UN/LOCODE
,US,KHQ,Hunter,Hunter,NY,RL,--3-----,1407,,4212N 07413W,,"42.20000,-74.21667",2,UN/LOCODE
,US,HC4,Hunters Creek,Hunters Creek,FL,RL,--3-----,1401,,2821N 08125W,,"28.35000,-81.41667",1,UN/LOCODE
,US,XGS,Huntersville,Huntersville,NC,RQ,--3-----,9307,,3525N 08051W,,"35.4108278,-80.8429304",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/179853
,US,H3N,Huntertown,Huntertown,IN,RL,--3-----,1501,,4113N 08510W,,"41.21667,-85.16667",1,UN/LOCODE
,US,HNB,Huntingburg,Huntingburg,IN,AI,---4----,9601,,3818N 08657W,,"38.2989422,-86.9549972",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/127771
,US,HTG,Huntingdon,Huntingdon,PA,RQ,--3-----,9307,,4029N 07801W,,"40.4847959,-78.0102813",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/188934
,US,HGD,Huntingdon,Huntingdon,TN,RL,--3-----,1301,,3600N 08825W,,"36.00000,-88.41667",1,UN/LOCODE
,US,HVY,Huntingdon Valley,Huntingdon Valley,PA,RL,--3-----,0401,,4007N 07503W,,"40.11667,-75.05000",1,UN/LOCODE
,US,UTU,Huntington,Huntington,CT,RL,--3-----,0901,,4117N 07308W,,"41.28333,-73.13333",2,UN/LOCODE
,US,HUN,Huntington,Huntington,IN,RQ,--3-----,9307,,4053N 08530W,,"40.8831011,-85.497476",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/127583
,US,TO8,Huntington,Huntington,MA,RL,--3-----,1607,,4214N 07252W,,"42.23333,-72.86667",1,UN/LOCODE
,US,HUH,Huntington,Huntington,NY,RL,--3-----,0207,,4052N 07325W,,"40.86667,-73.41667",1,UN/LOCODE
,US,UTG,Huntington,Huntington,TN,RL,-23-----,0701,,3601N 08825W,,"36.01667,-88.41667",397,UN/LOCODE
,US,UTT,Huntington,Huntington,UT,RQ,--3-----,0607,,3919N 11058W,,"39.31667,-110.96667",1,UN/LOCODE
,US,HTZ,Huntington,Huntington,VA,RQ,--3-----,9307,,3847N 07704W,,"38.7911145,-77.06827929745717",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/206703
,US,7HU,Huntington,Huntington,VT,RL,--3-----,1807,,4419N 07259W,,"44.31667,-72.98333",1,UN/LOCODE
,US,HNU,Huntington,Huntington,WV,RL,--3-----,0106,,3824N 08225W,,"38.40000,-82.41667",3,UN/LOCODE
,US,HTD,Huntington Beach,Huntington Beach,CA,RL,--3-----,0507,,3339N 11759W,,"33.65000,-117.98333",4,UN/LOCODE
,US,HNG,Huntington Park,Huntington Park,CA,RQ,--3-----,9307,,3359N 11814W,,"33.9805731,-118.2252073",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/3542193
,US,ZHG,Huntington Station,Huntington Station,NY,RL,-23-----,0607,,4051N 07325W,,"40.85000,-73.41667",1,UN/LOCODE
,US,HGW,Huntington Woods,Huntington Woods,MI,RL,1-3--6--,0307,,4228N 08310W,,"42.46667,-83.16667",2,UN/LOCODE
,US,HW8,Huntingtown,Huntingtown,MD,RQ,--3-----,0907,,3836N 07636W,,"38.60000,-76.60000",2,UN/LOCODE
,US,HTQ,Huntley,Huntley,IL,RQ,--3-----,9307,,4210N 08826W,,"42.1722503,-88.42692",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/126045
,US,UEY,Huntley,Huntley,MT,RL,-23-----,0701,,4554N 10818W,,"45.90000,-108.30000",0,UN/LOCODE
,US,UTY,Huntly,Huntly,VA,RL,--3-----,0901,,3849N 07806W,,"38.81667,-78.10000",2,UN/LOCODE
,US,HUI,Hunts Point/Bronx/New York,Hunts Point/Bronx/New York,NY,RL,--3-----,0401,,4048N 07353W,,"40.80000,-73.88333",1,UN/LOCODE
,US,HSV,Huntsville,Huntsville,AL,AI,---4----,9601,,3444N 08635W,,"34.729847,-86.5859011",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/110673
,US,M7B,Huntsville,Huntsville,MO,RL,--3-----,1601,,3926N 09232W,,"39.43333,-92.53333",1,UN/LOCODE
,US,HVF,Huntsville,Huntsville,OH,RQ,--3-----,0901,,4026N 08348W,,"40.43333,-83.80000",1,UN/LOCODE
,US,HNT,Huntsville,Huntsville,TN,RQ,--3--6--,0607,,3624N 08430W,,"36.40000,-84.50000",1,UN/LOCODE
,US,HTV,Huntsville,Huntsville,TX,AI,---4----,9601,,3043N 09533W,,"30.7235263,-95.5507771",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/6603614
,US,V8L,Huntsville,Huntsville,UT,RL,--3-----,1607,,4115N 11146W,,"41.25000,-111.76667",1,UN/LOCODE
,US,HV7,Hurffville,Hurffville,NJ,RL,--3-----,1107,,3945N 07506W,,"39.75000,-75.10000",2,UN/LOCODE
,US,HF8,Hurlburt Field,Hurlburt Field,FL,RL,--3-----,1701,,3025N 08641W,,"30.41667,-86.68333",N/A (no Nominatim),UN/LOCODE
